repost_id,create_time,create_date_time,retweeted_note_id,content,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,at_count,user_id,nickname,gender,profile_url,avatar,desc,follows,fans,statuses_count
5238242117159395,1764406505,2025-11-29 08:55:05+08:00,5237906563924066,academics are so damned petty,0,0,0,1773638005923,https://m.weibo.cn/detail/5238242117159395,美国,0,9060858773,星烘掀,男,https://m.weibo.cn/u/9060858773?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/009Tcrhrly8i5l2rbsro8j30go0gomz6.jpg?KID=imgbed,tva&Expires=1773648805&ssig=CZrjxdRBuU",人类这种动物不值钱,26,22,320
5238211375792680,1764399176,2025-11-29 06:52:56+08:00,5237906563924066,"每次审稿都假设自己是实名的就好了，就像写邮件的最佳操作就是假设每一封邮件都有可能被转发//@Tianyi_stfu_version:Now I can easily remember ICLR, &quot;I Can Locate the Reviewers&quot;",1,0,0,1773638005928,https://m.weibo.cn/detail/5238211375792680,加拿大,1,7576177455,如梦似幻五十载,男,https://m.weibo.cn/u/7576177455?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.805.805.180/008gIRQzly8hoaydmrfdej30md0mddhk.jpg?KID=imgbed,tva&Expires=1773648805&ssig=yjYYUFlzVI",一度得生者，岂有不灭者乎？| 谁还不是来人间走个过场,253,117,348
5238096402844263,1764371764,2025-11-28 23:16:04+08:00,5237906563924066,转发微博,0,0,0,1773638005934,https://m.weibo.cn/detail/5238096402844263,广东,0,5845368028,明白_知道,男,https://m.weibo.cn/u/5845368028?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.800.800.180/006nAzfuly8hwkbm5f1uij30m80m8tba.jpg?KID=imgbed,tva&Expires=1773648805&ssig=0EnOT2ajcB",胡乱转发的单只傻狍子养育保护专家,248,140,9514
5238088093667350,1764369783,2025-11-28 22:43:03+08:00,5237906563924066,"Now I can easily remember ICLR, &quot;I Can Locate the Reviewers&quot;",3,1,1,1773638005937,https://m.weibo.cn/detail/5238088093667350,英国,0,7912396743,Tianyi_stfu_version,男,https://m.weibo.cn/u/7912396743?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008DtBQjly8hu0wjq3ooej30u00u076h.jpg?KID=imgbed,tva&Expires=1773648805&ssig=LE87jnek21",Inquisitive Young,249,43,1303
5238060779307273,1764363270,2025-11-28 20:54:30+08:00,5237906563924066,比ai生成内容好看多了,3,0,0,1773638005941,https://m.weibo.cn/detail/5238060779307273,日本,0,2627528013,_ProjectG,女,https://m.weibo.cn/u/2627528013?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/9c9ce54dly8i5nuym5wpxj20go0gomyj.jpg?KID=imgbed,tva&Expires=1773648805&ssig=N%2Fhpi6wtIe",知易行难,1443,1907,10672
5237975115630531,1764342847,2025-11-28 15:14:07+08:00,5237906563924066,看戏,0,0,0,1773638005945,https://m.weibo.cn/detail/5237975115630531,宁夏,0,6537673609,Null00000000000000,女,https://m.weibo.cn/u/6537673609?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0078rpyxly8i5p85mtz18j30u00u0t8q.jpg?KID=imgbed,tva&Expires=1773648805&ssig=kXqzf2hyo5",我的真命天女在哪里/防搜LGBTQ粉籍很杂性别女爱好女做女王大人你的甜心宝宝兔ꪔ͈̮ꪔ̤̫ꪔ̤̱ꪔ̤̥可爱笨笨狗૮ o̴̶̷᷄ ·̫ o̴̶̷̥᷅ ა,2834,506,8532
5237928046887573,1764331625,2025-11-28 12:07:05+08:00,5237906563924066,//@明风:,0,0,0,1773638005949,https://m.weibo.cn/detail/5237928046887573,四川,1,6147938363,换个地方躲的阿狗,女,https://m.weibo.cn/u/6147938363?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.580.580.180/006I47Cbly8h6zwwwhqqcj30g40g4q2x.jpg?KID=imgbed,tva&Expires=1773648805&ssig=ZYp6syQinA",换个地方躲,314,164,32760
5237918270750990,1764329293,2025-11-28 11:28:13+08:00,5237906563924066,,0,0,2,1773638013311,https://m.weibo.cn/detail/5237918270750990,河南,0,2304284334,明风,男,https://m.weibo.cn/u/2304284334?launchid=10000360-page_H5,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/895896aejw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1773648813&ssig=Hfgf3uNFn0",阿里的明风，腾讯的Andy，丰巢前CTO  备号: @明风_Andy,2522,7.6万,99897
5237912434377769,1764327903,2025-11-28 11:05:03+08:00,5237906563924066,jajajaja,2,0,0,1773638013317,https://m.weibo.cn/detail/5237912434377769,广东,0,7767844584,重生之我在夜之城组乐队,女,https://m.weibo.cn/u/7767844584?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1042.1042.180/008tH5dSly8i6s9o2eje3j30sy0syjsv.jpg?KID=imgbed,tva&Expires=1773648813&ssig=0Io1MR6Pz2",渊澄|🧠🌈♾️|🏳️‍⚧️🏳️‍🌈|日常碎碎念|前科研民工|从各种意义上来说都很贫穷，没什么智力脑力精力时间感情用来产出|专业小猫按摩,768,44,6238
5237911257614291,1764327622,2025-11-28 11:00:22+08:00,5237906563924066,围观//@非正确上常界:Omg,0,0,0,1773638013321,https://m.weibo.cn/detail/5237911257614291,中国香港,1,5367240037,葡萄不吐子,女,https://m.weibo.cn/u/5367240037?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.667.667.180/005ReojHly8gr7que3lqjj30ij0ijdhu.jpg?KID=imgbed,tva&Expires=1773648813&ssig=jy%2FHWqucze",葡萄的小号,410,56,6556
5237911110550128,1764327586,2025-11-28 10:59:46+08:00,5237906563924066,Omg,0,0,1,1773638013328,https://m.weibo.cn/detail/5237911110550128,英国,0,1959036263,非正确上常界,女,https://m.weibo.cn/u/1959036263?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.751.751.180/74c48567ly8gi1307atnpj20kv0kvtac.jpg?KID=imgbed,tva&Expires=1773648813&ssig=dZROZ7I3J0",Raised by Internet. My opinion is meaningless. Be yourself. Do your best. Live your life.,387,2068,49033
5239792658026449,1764776183,2025-12-03 15:36:23+08:00,5239759777564872,,0,0,0,1773638251497,https://m.weibo.cn/detail/5239792658026449,四川,0,2210180750,EddieChy,男,https://m.weibo.cn/u/2210180750?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/83bcae8ely8hn4p63tbs9j20e80e875s.jpg?KID=imgbed,tva&Expires=1773649051&ssig=S1TDRvNJXj",著名不知名电竞媒体人 小🍠: EddieChy,632,14.4万,14045
5239760856815981,1764768601,2025-12-03 13:30:01+08:00,5239759777564872,转发微博,0,0,0,1773638251504,https://m.weibo.cn/detail/5239760856815981,上海,0,1148369915,CHF平常心,男,https://m.weibo.cn/u/1148369915?launchid=10000360-page_H5,"https://tva2.sinaimg.cn/crop.0.0.180.180.180/4472bbfbjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1773649051&ssig=x2ocFxSDya",,805,457,4895
